,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
0,0,28,32,34,9,47,27,26,0,43
1,1,13,10,24,36,28,13,24,13,23
2,2,13,44,30,31,26,47,44,20,30
3,3,26,27,0,8,20,30,27,18,32
4,4,12,36,39,49,39,13,1,30,42
5,5,27,47,45,46,47,31,1,8,17
6,6,35,19,35,16,29,16,30,46,29
7,7,47,29,28,14,36,19,37,8,46
8,8,27,42,26,45,29,9,16,26,16
9,9,16,9,26,16,31,29,45,22,31
10,10,39,28,0,19,12,36,39,36,39
11,11,35,6,39,49,35,28,35,39,14
12,12,4,39,32,0,1,40,48,1,8
13,13,35,19,15,39,32,35,9,29,45
14,14,15,32,30,31,22,30,22,31,47
15,15,36,39,28,19,50,28,36,28,36
16,16,9,1,22,43,27,26,29,43,45
17,17,16,35,11,35,33,3,17,8,33
18,18,9,35,32,39,36,39,49,39,15
19,19,50,32,12,11,36,28,32,12,35
20,20,9,7,0,38,8,22,33,32,24
21,21,3,45,47,33,18,31,18,26,3
22,22,41,21,38,30,47,8,29,9,1
23,23,14,19,23,35,39,10,36,11,39
24,24,12,14,11,32,31,43,34,20,9
25,25,35,0,34,45,34,32,13,4,19
26,26,32,11,39,6,19,28,35,24,35
27,27,1,31,1,30,31,27,43,32,23
28,28,37,5,27,37,32,13,35,28,16
29,29,16,29,1,30,1,47,32,36,39
30,30,1,48,46,40,48,29,40,29,16
31,31,34,20,44,1,13,25,19,39,28
32,32,21,0,7,48,29,16,29,1,29
33,33,37,17,21,3,0,28,25,37,16
34,34,17,44,30,32,35,28,35,32,49
35,35,28,37,25,13,45,18,30,27,30
36,36,32,26,31,9,22,1,9,16,29
37,37,20,27,8,37,19,23,4,10,35
38,38,48,38,46,1,47,16,9,29,33
39,39,23,2,32,37,38,0,43,30,33
40,40,9,32,36,39,35,19,39,2,4
41,41,21,32,39,24,19,6,23,35,12
42,42,9,47,16,13,44,37,38,29,16
43,43,1,27,21,41,44,20,21,47,16
44,44,18,33,42,43,30,29,26,0,46
45,45,3,42,34,27,16,30,16,32,4
46,46,32,19,50,49,23,39,6,2,50
47,47,1,29,16,29,21,17,28,14,24
48,48,16,32,38,31,9,29,9,16,37
49,49,39,10,11,12,39,19,28,29,0
50,50,19,49,24,49,50,35,39,35,32
51,0,22,31,9,29,16,47,29,47,29
52,1,44,22,31,13,11,23,49,4,39
53,2,23,35,29,16,9,29,30,37,32
54,3,31,13,28,25,28,13,29,16,30
55,4,32,31,44,33,29,46,26,3,27
56,5,27,5,37,46,48,0,28,32,16
57,6,35,6,35,39,28,49,28,11,12
58,7,9,35,24,10,13,1,35,50,12
59,8,30,32,39,32,50,12,39,11,28
60,9,35,9,16,9,35,25,35,39,23
61,10,28,32,13,4,36,32,10,28,13
62,11,12,39,19,37,29,13,32,37,20
63,12,11,36,15,35,19,39,35,28,32
64,13,50,49,6,32,39,13,23,13,30
65,14,35,0,37,19,13,28,4,49,50
66,15,11,39,6,28,37,31,44,27,18
67,16,26,5,27,38,45,33,41,22,46
68,17,47,43,16,29,48,40,9,16,35
69,18,0,32,31,27,29,45,1,48,40
70,19,35,24,28,23,50,39,19,28,15
71,20,27,29,5,29,9,16,9,29,47
72,21,47,48,47,26,33,46,27,26,20
73,22,33,35,1,38,45,33,1,35,23
74,23,19,32,39,14,36,39,50,23,4
75,24,19,50,49,32,6,4,11,39,32
76,25,0,38,21,29,30,37,38,37,18
77,26,44,1,48,46,29,42,8,27,33
78,27,41,8,31,30,1,20,9,31,9
79,28,39,32,50,32,49,23,39,4,49
80,29,47,46,33,47,16,44,26,29,16
81,30,29,31,1,42,8,37,26,1,19
82,31,37,29,9,29,27,20,34,1,38
83,32,37,46,32,39,32,26,37,27,46
84,33,41,16,35,11,28,23,15,39,11
85,34,20,26,0,43,0,1,29,31,47
86,35,39,14,32,38,47,44,29,9,45
87,36,10,13,4,49,28,4,28,35,28
88,37,33,21,26,29,1,35,39,23,2
89,38,44,31,29,9,29,16,20,9,29
90,39,6,35,14,36,39,11,36,12,15
91,40,48,1,31,9,29,21,34,29,9
92,41,3,31,0,27,22,32,27,17,38
93,42,33,44,33,37,46,33,32,46,22
94,43,47,1,3,26,27,41,9,35,16
95,44,31,34,33,22,43,16,47,16,47
96,45,41,20,46,3,31,27,47,41,33
97,46,27,46,32,35,33,44,9,35,39
98,47,26,29,9,48,7,1,47,0,1
99,48,9,16,29,16,9,1,37,33,47
100,49,2,39,23,15,32,4,19,32,23
101,50,39,4,49,28,29,16,47,29,1
102,0,47,9,16,26,33,8,37,28,44
103,1,30,32,39,35,50,13,23,50,35
104,2,32,26,20,33,1,46,48,9,16
105,3,37,43,33,35,36,28,35,50,23
106,4,15,36,4,39,36,12,32,23,39
107,5,37,9,34,31,33,47,16,45,44
108,6,35,12,10,19,49,39,11,32,33
109,7,9,16,35,9,35,4,39,32,38
110,8,43,31,43,42,26,21,30,44,26
111,9,35,0,37,5,27,29,1,48,46
112,10,28,13,23,19,0,28,36,23,24
113,11,35,13,49,15,10,49,32,23,39
114,12,36,11,35,6,23,12,39,12,10
115,13,4,28,35,15,2,4,36,39,4
116,14,10,49,39,4,49,39,13,15,13
117,15,49,39,4,13,35,6,12,14,32
118,16,29,37,24,36,11,23,36,32,36
119,17,26,3,33,0,28,35,9,26,27
120,18,38,16,29,21,47,31,43,45,30
121,19,24,50,4,13,23,32,43,29,31
122,20,46,38,41,1,30,22,18,33,38
123,21,33,45,37,38,29,40,47,16,1
124,22,13,39,12,28,4,28,19,24,39
125,23,24,19,23,6,35,4,15,6,32
126,24,13,28,19,1,18,43,32,39,12
127,25,13,11,35,13,32,33,35,32,42
128,26,22,0,13,10,4,32,49,4,23
129,27,31,29,31,45,26,30,16,1,45
130,28,35,50,13,28,4,32,11,36,35
131,29,27,42,34,32,11,32,36,35,13
132,30,31,34,47,22,33,1,38,1,45
133,31,29,48,9,22,0,18,29,44,38
134,32,39,11,36,39,32,4,50,4,50
