,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
0,0,3,21,22,21,47,1,30,31,29
1,1,21,30,1,22,45,43,33,21,16
2,2,39,24,50,24,23,49,15,13,39
3,3,32,8,43,27,8,33,26,27,26
4,4,39,11,12,32,4,28,35,28,36
5,5,27,26,20,30,29,9,22,34,3
6,6,39,49,23,35,28,35,13,29,16
7,7,1,3,31,1,38,33,18,33,21
8,8,33,17,32,36,11,28,25,0,9
9,9,29,43,37,26,3,32,31,42,31
10,10,6,28,32,36,11,32,33,29,1
11,11,50,4,49,23,10,39,23,28,35
12,12,11,35,39,32,33,43,17,16,35
13,13,1,47,31,9,29,26,27,30,31
14,14,12,13,32,23,32,33,26,37,22
15,15,11,49,39,32,35,13,39,35,28
16,16,9,37,18,17,44,37,0,3,26
17,17,29,37,38,18,27,31,26,9,16
18,18,22,30,31,16,43,44,27,20,0
19,19,50,4,50,14,28,32,50,23,32
20,20,30,41,27,37,45,1,44,16,9
21,21,17,42,43,0,28,12,11,36,32
22,22,1,0,3,31,22,21,47,32,39
23,23,2,39,19,25,19,32,21,47,29
24,24,37,29,16,27,37,35,12,32,24
25,25,28,35,12,15,23,6,4,39,50
26,26,16,29,9,1,34,9,30,29,13
27,27,44,27,26,44,31,43,37,8,46
28,28,0,27,44,22,33,32,31,44,1
29,29,37,33,46,1,44,27,38,1,30
30,30,47,26,38,46,20,43,16,8,37
31,31,46,37,33,21,9,33,31,8,1
32,32,11,39,32,39,19,35,39,11,32
33,33,27,18,38,1,48,1,31,13,35
34,34,16,29,38,48,38,26,31,26,27
35,35,23,35,33,27,9,29,31,27,37
36,36,14,12,23,15,11,39,15,4,13
37,37,19,23,14,39,32,31,38,45,1
38,38,20,42,20,17,37,45,32,4,23
39,39,12,39,49,15,39,12,19,24,13
40,40,29,0,34,45,37,33,32,37,28
41,41,26,17,26,16,9,47,29,33,37
42,42,18,1,31,46,48,38,27,26,44
43,43,26,37,5,16,26,20,37,31,3
44,44,1,30,43,17,46,1,43,27,22
45,45,46,1,31,30,18,29,1,29,47
46,46,9,31,37,18,16,47,29,16,35
47,47,9,29,16,47,16,27,29,47,9
48,48,46,48,47,32,30,44,30,18,26
49,49,24,36,6,4,32,47,29,35,6
50,50,24,28,24,19,24,35,11,36,39
51,0,24,28,11,32,2,35,11,12,14
52,1,31,8,9,29,30,44,1,43,1
53,2,32,4,15,39,32,23,14,36,6
54,3,31,32,28,23,28,49,39,36,14
55,4,23,32,27,16,47,44,43,27,38
56,5,16,29,31,42,18,43,16,29,30
57,6,14,6,15,23,39,12,11,10,39
58,7,38,1,33,26,33,3,26,27,9
59,8,26,34,33,35,39,35,16,9,29
60,9,16,9,47,48,47,16,26,17,29
61,10,49,24,23,32,38,34,26,16,26
62,11,35,13,19,39,28,35,16,9,29
63,12,28,36,39,35,25,13,12,39,32
64,13,29,26,41,27,42,34,16,17,37
65,14,39,32,39,32,45,31,46,1,7
66,15,24,50,11,4,49,32,19,36,4
67,16,29,16,47,26,8,41,34,26,46
68,17,32,30,1,47,45,33,34,38,20
69,18,22,1,38,22,30,42,18,27,20
70,19,28,36,11,19,0,35,6,35,4
71,20,27,33,42,30,29,9,26,21,43
72,21,27,8,37,42,31,9,20,18,45
73,22,20,33,34,47,29,16,5,27,3
74,23,32,19,35,2,49,32,18,3,27
75,24,4,32,34,33,31,44,1,9,29
76,25,19,13,0,38,32,23,39,32,39
77,26,37,28,23,32,50,4,50,24,49
78,27,1,45,17,30,43,1,42,47,29
79,28,4,50,23,32,39,28,14,13,23
80,29,46,43,30,31,22,1,17,26,34
81,30,47,27,29,35,6,32,41,33,16
82,31,9,0,28,4,49,32,36,13,19
83,32,27,0,1,9,31,3,20,46,26
84,33,35,6,13,28,13,15,4,39,32
85,34,33,18,31,9,1,21,33,0,8
86,35,49,28,35,36,39,13,32,36,11
87,36,28,39,24,32,39,32,30,13,6
