,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
0,0,28,14,49,39,36,19,32,16,44
1,1,48,47,18,44,38,46,0,25,28
2,2,49,50,23,2,13,50,23,4,39
3,3,32,1,43,28,24,14,15,13,35
4,4,32,44,30,34,32,15,28,32,42
5,5,27,37,0,21,34,16,5,37,31
6,6,49,19,35,13,9,16,42,27,8
7,7,1,29,45,31,3,16,47,0,26
8,8,1,30,26,0,37,31,20,27,34
9,9,26,45,46,38,48,47,48,47,1
10,10,39,11,32,50,4,28,23,24,19
11,11,32,3,0,32,23,4,6,35,32
12,12,39,12,39,19,28,15,32,15,39
13,13,50,39,35,28,32,29,47,17,31
14,14,39,23,28,0,28,24,23,32,46
15,15,11,12,11,32,35,24,39,35,33
16,16,29,27,37,16,27,44,28,32,4
17,17,26,16,29,46,48,46,32,13,39
18,18,41,47,33,47,21,26,9,16,5
19,19,24,37,13,28,13,32,35,50,49
20,20,38,48,1,30,26,22,13,4,12
21,21,26,1,30,9,47,1,29,43,22
22,22,29,30,22,31,1,30,16,1,29
23,23,49,19,36,11,32,23,28,15,10
24,24,23,6,23,24,28,13,35,28,14
25,25,0,37,20,27,16,0,28,35,29
26,26,16,35,6,28,11,35,28,32,14
27,27,43,13,10,32,16,9,46,1,30
28,28,37,24,28,19,25,28,2,35,11
29,29,35,32,4,28,13,44,30,16,9
30,30,27,5,27,30,32,36,12,19,13
31,31,9,26,32,15,39,23,24,39,12
32,32,28,32,28,35,23,6,1,47,16
33,33,37,46,47,26,33,26,20,31,1
34,34,29,9,29,40,48,1,27,41,47
35,35,13,24,50,23,10,14,32,12,39
36,36,14,35,16,9,26,31,30,21,26
37,37,30,45,29,47,48,46,1,45,30
38,38,47,1,44,38,22,33,0,7,48
39,39,14,12,39,6,23,10,13,39,35
40,40,48,47,34,17,45,33,47,26,33
41,41,27,45,9,16,47,16,29,31,1
42,42,45,16,37,32,15,39,19,35,29
43,43,1,38,20,29,38,33,32,36,14
44,44,33,41,31,42,26,29,7,29,9
45,45,17,33,31,16,9,22,30,8,9
46,46,26,31,44,1,17,37,30,27,32
47,47,29,17,44,13,35,24,19,24,28
48,48,29,30,22,16,29,9,37,26,16
49,49,32,15,49,4,49,28,39,23,50
50,50,28,32,39,36,28,23,13,23,50
51,0,13,4,50,32,36,39,49,39,32
52,1,30,13,6,32,50,4,13,47,44
53,2,13,24,28,13,6,32,26,47,30
54,3,9,16,22,9,16,9,27,33,27
55,4,10,28,36,39,23,4,39,2,32
56,5,27,41,22,30,3,27,33,43,31
57,6,1,17,20,41,34,47,16,21,47
58,7,1,29,40,9,29,44,45,18,37
59,8,33,32,10,6,35,13,15,49,23
60,9,16,29,1,45,18,33,31,22,33
61,10,12,49,11,39,35,6,39,32,23
62,11,36,11,36,39,19,49,39,36,39
63,12,32,11,35,28,19,32,39,36,32
64,13,44,22,44,29,16,47,29,31,29
65,14,39,32,45,32,23,15,24,23,15
66,15,23,49,19,28,12,28,12,36,32
67,16,26,46,3,33,29,9,48,29,43
68,17,46,26,30,31,30,45,1,26,1
69,18,33,47,46,47,26,46,43,1,30
70,19,12,39,15,23,32,26,8,27,30
71,20,8,22,13,1,46,9,40,48,29
72,21,43,26,31,41,31,27,26,9,35
73,22,8,42,38,7,0,38,46,16,29
74,23,35,50,19,36,12,19,35,19,24
75,24,36,12,36,35,28,0,48,29,13
76,25,13,1,30,20,47,16,9,22,46
77,26,47,40,9,43,44,28,11,36,14
78,27,5,37,42,27,29,0,48,1,31
79,28,36,11,14,13,32,19,12,23,50
80,29,16,37,46,43,22,27,32,4,23
81,30,9,29,27,16,9,29,0,17,20
82,31,18,26,16,33,43,33,27,20,8
83,32,23,4,39,49,28,13,24,13,49
84,33,1,30,29,31,41,26,30,13,9
85,34,0,48,7,1,31,29,45,47,20
86,35,6,10,49,50,32,44,26,16,47
87,36,14,12,32,49,19,28,35,6,50
88,37,28,13,36,19,10,35,39,19,50
89,38,45,41,33,26,27,43,44,27,33
90,39,36,4,24,28,11,39,23,24,14
91,40,48,29,33,34,37,41,45,17,44
92,41,1,47,31,47,29,47,33,27,16
93,42,43,30,47,31,17,26,37,31,30
94,43,30,17,8,32,36,39,36,11,6
95,44,17,21,16,27,37,33,46,42,44
96,45,44,26,33,17,32,28,4,32,39
97,46,48,47,16,9,0,30,21,41,37
98,47,16,44,1,33,31,30,47,29,17
99,48,1,48,9,1,29,32,28,13,43
100,49,39,6,15,35,12,14,49,39,50
101,50,49,6,39,50,28,35,11,36,32
102,0,26,5,29,46,3,30,32,12,39
103,1,7,38,9,26,0,45,26,16,20
104,2,39,13,49,13,39,50,2,35,6
105,3,31,33,32,33,20,32,39,36,11
106,4,49,19,49,10,36,12,39,36,14
107,5,27,33,16,9,29,33,27,33,31
108,6,13,47,30,44,32,12,14,24,28
109,7,48,46,16,9,44,30,21,20,26
110,8,31,0,17,26,20,29,9,29,40
111,9,16,47,9,8,26,16,48,1,19
112,10,19,23,19,4,50,12,32,39,12
113,11,39,32,11,39,49,28,4,32,11
114,12,6,32,36,32,50,15,13,39,11
115,13,0,9,0,42,0,37,28,32,6
116,14,11,36,14,11,19,12,50,10,39
117,15,39,13,31,44,18,26,42,16,47
118,16,30,1,33,42,21,43,26,8,42
119,17,45,16,32,36,49,23,28,35,28
120,18,33,3,32,21,47,29,27,17,33
121,19,0,25,0,31,1,7,47,29,31
122,20,30,22,32,37,34,43,16,1,9
123,21,47,41,16,29,47,32,39,35,11
124,22,26,33,0,37,20,21,29,9,30
125,23,49,12,15,32,34,38,26,42,33
126,24,19,28,2,39,36,23,49,50,23
127,25,19,50,11,12,4,28,32,49,32
128,26,33,41,30,43,47,33,38,0,31
129,27,33,37,34,46,29,31,3,41,30
130,28,35,50,15,36,28,24,35,39,49
131,29,16,47,16,32,49,39,32,39,32
132,30,45,16,9,29,3,27,3,43,9
133,31,33,30,44,33,41,32,34,3,26
134,32,33,27,32,12,14,24,50,24,39
135,33,22,41,0,35,32,49,23,49,32
136,34,44,28,15,35,4,23,49,4,10
137,35,28,17,31,44,45,22,46,17,46
138,36,39,49,39,28,35,23,49,32,31
139,37,30,43,42,44,29,1,0,32,49
140,38,1,30,22,30,29,26,42,31,26
141,39,12,11,24,35,12,15,24,11,36
142,40,1,9,1,45,34,31,16,1,38
143,41,46,18,33,27,37,32,6,39,13
144,42,33,37,22,26,20,1,26,41,0
145,43,47,38,20,41,9,35,16,33,35
146,44,32,35,23,24,25,19,36,15,49
147,45,29,26,46,26,29,1,47,1,26
148,46,0,19,35,1,0,21,37,9,29
149,47,43,31,22,33,8,27,32,17,32
