,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
0,0,37,18,43,33,17,26,33,17,20
1,1,16,9,1,17,46,20,42,32,35
2,2,35,13,30,29,9,16,26,8,20
3,3,22,26,33,22,26,29,35,6,39
4,4,15,14,12,14,39,12,11,32,11
5,5,27,31,30,1,47,16,9,47,16
6,6,35,6,10,15,28,32,28,16,35
7,7,48,29,1,48,47,30,44,29,47
8,8,9,29,47,46,32,26,31,44,26
9,9,1,31,1,19,35,11,32,15,39
10,10,15,10,39,4,49,19,25,13,49
11,11,36,12,4,50,24,28,35,39,12
12,12,28,37,17,30,43,30,33,41,9
13,13,10,36,39,32,2,39,24,35,39
14,14,19,14,36,32,39,15,39,12,35
15,15,19,50,49,13,30,33,32,27,26
16,16,43,1,20,43,30,29,1,21,29
17,17,1,45,41,32,35,16,31,3,33
18,18,32,39,36,6,39,15,36,19,28
19,19,28,13,49,50,15,32,30,47,16
20,20,34,46,0,35,4,39,32,6,35
21,21,26,34,26,27,30,26,32,36,28
22,22,16,22,21,20,17,33,27,3,8
23,23,49,12,14,19,24,0,7,9,29
24,24,36,12,11,4,23,36,11,49,14
25,25,19,37,27,30,1,41,43,29,26
26,26,32,35,0,30,1,26,33,35,23
27,27,33,3,44,3,27,38,29,1,30
28,28,39,23,39,50,23,39,14,32,39
29,29,46,42,44,29,9,29,30,26,17
30,30,31,26,33,32,38,47,29,47,16
31,31,29,30,31,42,37,3,46,3,32
32,32,39,15,4,19,23,11,36,24,28
33,33,47,33,37,44,38,16,47,26,16
34,34,33,45,18,47,16,29,9,30,37
35,35,29,9,1,43,33,20,47,45,29
36,36,39,32,17,33,18,37,0,28,32
37,37,34,9,29,45,16,29,26,1,9
38,38,29,28,12,19,11,24,10,32,11
39,39,49,39,28,11,4,39,14,12,11
40,40,9,26,5,16,9,16,29,35,2
41,41,27,26,38,21,47,1,28,19,39
42,42,1,30,16,29,9,29,26,33,35
43,43,37,19,32,36,35,23,24,4,32
44,44,47,48,21,16,30,33,8,45,18
45,45,16,9,47,40,47,43,46,47,48
46,46,21,17,21,33,37,29,9,16,29
47,47,21,34,26,34,41,1,32,12,32
48,48,21,41,16,27,26,30,1,48,1
49,49,13,0,29,34,42,33,30,44,27
50,50,35,16,42,29,16,9,29,26,46
51,0,26,16,31,1,30,16,9,31,37
52,1,48,46,41,42,1,33,26,9,48
53,2,32,27,17,47,46,48,0,1,33
54,3,38,47,9,47,48,0,43,30,31
55,4,28,10,28,11,39,12,32,6,13
56,5,27,26,43,1,26,9,48,7,47
57,6,13,28,32,1,30,31,42,47,1
58,7,29,44,16,32,19,24,32,15,39
59,8,33,38,0,28,0,24,28,13,45
60,9,16,33,17,0,43,1,47,29,43
61,10,4,35,28,0,13,28,39,15,32
62,11,39,28,13,28,35,16,29,40,9
63,12,15,23,28,23,6,32,4,49,10
64,13,10,19,32,30,29,41,47,29,9
65,14,39,12,6,1,6,35,29,16,48
66,15,39,23,50,28,39,14,24,23,32
67,16,9,29,9,16,9,46,16,29,26
68,17,33,35,28,39,32,50,15,39,2
69,18,43,47,30,13,10,35,29,31,29
70,19,39,36,32,34,18,38,9,29,1
71,20,34,47,42,45,33,21,8,0,26
72,21,20,21,46,0,33,35,9,16,9
73,22,43,28,11,28,14,39,49,36,39
74,23,15,36,28,39,13,16,9,41,33
75,24,19,39,28,39,23,2,4,23,14
76,25,19,11,39,28,35,1,7,1,37
77,26,9,26,47,29,44,22,3,16,31
78,27,20,3,33,32,18,45,29,16,35
79,28,11,24,19,32,22,16,9,30,9
80,29,30,27,37,19,11,28,50,23,32
81,30,9,30,43,22,31,44,20,33,17
82,31,37,35,13,0,41,26,37,20,16
83,32,26,46,38,1,47,16,32,15,14
84,33,27,17,44,30,32,3,16,29,26
85,34,8,41,21,32,28,19,12,11,35
86,35,39,32,2,39,19,14,39,19,13
87,36,35,32,30,18,33,38,29,16,41
88,37,27,21,26,33,18,0,28,11,39
89,38,45,37,27,41,43,45,3,47,31
90,39,49,15,35,28,19,36,10,35,6
91,40,29,16,0,16,26,34,1,47,48
92,41,20,3,47,9,26,27,9,16,33
93,42,43,45,29,9,44,1,46,30,29
94,43,30,1,22,33,38,29,1,30,1
95,44,1,48,47,26,29,0,29,9,16
96,45,29,1,26,9,16,44,41,47,16
97,46,26,9,35,15,4,39,35,10,24
98,47,21,9,29,17,46,3,29,31,34
99,48,47,16,22,37,26,30,33,31,42
100,49,23,32,4,6,11,32,49,28,12
101,50,28,49,32,23,50,39,4,32,4
102,0,32,42,38,1,16,9,31,3,46
103,1,30,26,29,9,29,16,27,20,32
104,2,4,23,4,13,2,39,19,50,39
105,3,44,26,22,33,8,18,34,30,13
106,4,35,13,23,35,19,4,39,14,10
107,5,27,26,41,18,38,47,16,32,31
108,6,12,24,50,32,20,44,13,35,9
109,7,29,47,22,33,32,41,44,9,16
110,8,1,30,9,32,2,6,35,39,12
111,9,29,1,26,33,20,33,31,17,37
112,10,13,24,36,19,24,49,4,39,4
113,11,35,13,28,13,49,23,35,33,35
114,12,14,12,11,28,35,36,11,13,31
115,13,35,1,30,29,30,16,28,10,39
116,14,12,28,11,32,36,11,23,19,37
117,15,32,28,47,9,29,16,42,18,46
118,16,47,26,41,26,1,30,1,6,2
119,17,31,1,29,33,32,33,26,28,6
120,18,26,17,29,46,31,46,31,30,44
121,19,23,19,11,28,32,36,39,36,32
122,20,8,45,9,16,9,18,22,0,19
123,21,22,21,44,47,48,47,9,21,3
124,22,30,44,29,16,31,13,10,14,24
125,23,50,14,19,35,28,32,13,10,19
126,24,36,13,24,0,37,9,16,9,18
127,25,0,9,33,41,29,16,29,32,49
128,26,17,33,41,20,27,26,29,42,31
129,27,47,22,47,16,37,0,26,46,9
130,28,13,39,35,39,32,33,22,26,1
131,29,35,14,4,13,6,2,32,39,32
132,30,34,30,0,44,1,9,35,28,11
133,31,9,1,20,46,48,29,47,16,45
134,32,34,32,33,21,16,32,1,47,9
135,33,3,37,45,41,26,9,29,30,44
136,34,17,42,47,46,34,32,0,29,30
137,35,23,35,32,20,45,30,3,47,30
138,36,11,12,4,28,13,39,36,39,11
139,37,26,45,47,16,45,26,9,29,16
140,38,32,4,36,39,28,0,37,26,8
141,39,36,32,39,36,28,10,24,49,19
142,40,9,16,9,29,47,17,1,48,21
143,41,31,1,48,47,16,30,26,17,33
144,42,37,45,43,34,27,5,27,18,26
145,43,1,8,26,30,8,0,44,28,13
146,44,31,16,44,0,22,1,31,45,30
147,45,38,29,13,1,31,3,17,29,5
148,46,29,27,31,26,43,21,41,29,16
149,47,48,29,16,35,13,35,14,39,35
150,48,1,29,45,31,8,18,43,45,27
151,49,39,2,32,39,32,12,14,15,28
152,50,23,2,4,23,32,19,23,28,14
153,0,13,32,49,39,36,11,36,32,38
154,1,30,1,46,29,28,35,15,32,29
155,2,32,22,27,45,30,31,26,20,31
156,3,33,34,0,1,43,18,33,31,16
157,4,6,13,39,19,13,39,28,35,28
158,5,26,16,30,9,22,3,27,31,26
159,6,24,28,11,32,2,32,4,32,11
160,7,38,32,29,0,9,29,27,33,30
161,8,41,27,8,43,29,33,26,47,29
162,9,35,6,32,42,45,27,16,29,43
163,10,39,23,4,39,23,15,24,36,14
164,11,35,23,49,24,0,19,32,23,19
165,12,39,10,28,36,15,28,4,50,32
166,13,28,14,10,19,50,23,32,2,39
167,14,12,11,32,21,26,47,16,9,29
168,15,19,23,24,35,50,15,11,28,0
169,16,30,29,46,41,21,33,35,13,35
170,17,33,3,31,22,26,27,45,1,30
171,18,33,1,45,33,20,31,9,47,33
172,19,11,36,14,28,39,15,4,35,1
173,20,47,1,17,33,46,44,33,37,20
174,21,47,29,30,27,26,27,17,28,49
175,22,30,22,31,47,0,16,9,31,13
176,23,19,23,32,4,12,28,4,49,19
177,24,13,28,50,39,12,36,39,32,15
178,25,19,24,28,4,14,36,19,23,28
179,26,33,3,30,9,29,26,44,26,47
180,27,26,18,9,33,42,17,26,1,20
181,28,39,36,39,36,11,28,35,23,2
182,29,37,26,33,17,43,29,33,37,1
183,30,33,41,37,47,16,47,29,16,9
184,31,22,17,16,9,37,22,30,33,35
185,32,37,19,39,13,39,28,25,24,19
186,33,35,13,30,13,15,13,11,32,9
187,34,30,29,30,47,22,30,32,36,15
188,35,15,4,24,11,32,6,13,28,36
189,36,39,28,49,32,28,35,33,26,43
190,37,29,16,47,22,33,27,26,16,9
191,38,0,35,28,39,32,1,30,33,45
192,39,19,32,39,36,28,11,39,23,50
193,40,46,40,1,44,31,43,32,39,50
194,41,20,32,8,9,33,32,14,39,32
195,42,31,42,22,1,30,9,35,19,12
196,43,31,13,31,45,31,29,45,38,8
197,44,16,13,39,13,49,6,2,32,39
198,45,1,16,29,22,30,47,16,41,26
199,46,29,30,29,9,29,21,37,41,32
200,47,16,9,47,16,29,43,9,35,24
201,48,9,27,20,46,33,27,38,48,29
202,49,39,10,35,4,10,36,14,32,21
203,50,13,31,29,48,40,47,16,30,29
204,0,38,44,45,30,47,16,26,33,41
205,1,44,47,48,38,26,41,47,16,29
206,2,35,24,28,49,28,49,39,36,28
207,3,18,33,17,46,21,18,1,48,47
208,4,24,15,39,19,36,39,28,35,9
209,5,16,47,30,3,42,44,47,30,27
210,6,32,31,37,43,44,31,29,16,9
211,7,46,33,38,0,28,35,11,50,39
212,8,17,30,37,35,32,13,10,12,32
213,9,29,16,9,26,37,43,44,30,47
214,10,39,35,28,25,35,16,5,16,30
215,11,36,10,32,26,27,30,18,9,16
216,12,32,30,1,19,13,28,0,47,44
217,13,9,1,13,35,6,32,28,10,39
218,14,39,28,4,50,13,35,19,11,12
219,15,39,32,50,39,32,23,12,11,35
220,16,35,13,28,2,13,39,14,19,35
221,17,9,16,9,16,44,30,3,1,40
222,18,1,33,8,37,16,18,20,37,26
223,19,24,37,26,20,21,26,20,26,5
224,20,45,13,35,13,28,35,33,41,27
225,21,47,22,0,8,26,16,43,44,20
226,22,44,31,41,1,47,29,9,30,8
227,23,32,26,37,34,32,1,30,21,22
228,24,13,36,39,6,35,28,35,28,12
229,25,0,19,4,39,32,20,26,3,31
230,26,31,32,37,29,44,37,47,43,1
231,27,26,31,45,13,35,32,39,32,39
232,28,35,9,16,26,30,37,27,29,40
233,29,16,47,29,37,27,16,9,16,8
234,30,28,36,28,26,16,0,32,23,13
235,31,41,37,30,26,27,5,27,5,37
236,32,0,30,44,30,0,31,33,26,21
237,33,27,46,37,25,0,46,16,47,43
238,34,21,43,30,1,42,31,26,0,37
239,35,33,30,26,44,17,47,31,47,46
